ID,CAP_Min,CAP_Max,CAP_Avg,CAP_Std,CAP_Spe,CAP_Eng,CLT_Min,CLT_Max,CLT_Avg,CLT_Std,CLT_Spe,CLT_Eng,CR_Min,CR_Max,CR_Avg,CR_Std,CR_Spe,CR_Eng,HAP_Min,HAP_Max,HAP_Avg,HAP_Std,HAP_Spe,HAP_Eng,HLT_Min,HLT_Max,HLT_Avg,HLT_Std,HLT_Spe,HLT_Eng,HR_Min,HR_Max,HR_Avg,HR_Std,HR_Spe,HR_Eng,LSF_Min,LSF_Max,LSF_Avg,LSF_Std,LSF_Spe,LSF_Eng,LSA_Min,LSA_Max,LSA_Avg,LSA_Std,LSA_Spe,LSA_Eng,LSI_Min,LSI_Max,LSI_Avg,LSI_Std,LSI_Spe,LSI_Eng,NF_Min,NF_Max,NF_Avg,NF_Std,NF_Spe,NF_Eng,NS_Min,NS_Max,NS_Avg,NS_Std,NS_Spe,NS_Eng,REF_Min,REF_Max,REF_Avg,REF_Std,REF_Spe,REF_Eng,RES_Min,RES_Max,RES_Avg,RES_Std,RES_Spe,RES_Eng,RSF_Min,RSF_Max,RSF_Avg,RSF_Std,RSF_Spe,RSF_Eng,RSA_Min,RSA_Max,RSA_Avg,RSA_Std,RSA_Spe,RSA_Eng,RSI_Min,RSI_Max,RSI_Avg,RSI_Std,RSI_Spe,RSI_Eng,Affect
1,75.68254,81.46324,78.9446094833333,1.45071702702668,0.168249933333334,0.552890809906267,10.651756,18.212317,13.1825931,2.14652194801089,0.19543785,0.58257929767175,-2.376545,2.259221,0.4564641469,1.1994666366474,0.174683326,0.469114064280157,-22.18695,-15.608538,-20.5559718833333,1.97508666264318,0.118032133333333,0.247155016413633,-5.9241,-1.3670568,-4.764661885,1.42103903652355,0.0708949416666667,0.0863426514054285,-19.559761,-13.409215,-15.540615425,1.8904032136488,0.13396385,0.300470326247584,-113.064835,-96.92597,-106.9510182,3.7941509297522,0.458652666666667,5.04039969847583,36.583942,55.642815,48.51762145,4.3203371641166,0.6220047,7.75181958896503,-75.70289,-60.197918,-71.8787916833333,4.19423293810788,0.544524616666667,5.82856572971015,-61.513363,-52.950294,-58.6862623333333,2.32383612361256,0.194070566666667,0.6492964322417,-32.547462,-7.764028,-16.069847305,7.2266755293744,0.512969395,3.92683869361594,-99.52757,-86.60872,-93.7470808666667,2.70269540457269,0.272288433333334,1.14983689263377,11.258704,36.70327,29.3742051,7.85441207196412,0.584039216666667,8.56411886646142,-109.72779,-95.93076,-101.551485916667,4.29347631847161,0.328204183333333,2.32934066628468,-91.672424,-78.80932,-85.8897198166667,2.66662258991272,0.4063904,2.4080561538348,36.6078,51.999302,47.2181699833333,4.06488972802353,0.407568083333333,2.61562210728569,Eng
2,80.97203,83.95398,81.9060284833333,0.705823905204611,0.127537266666667,0.242221801418266,12.250579,15.035734,13.3680880083333,0.811161295845703,0.0942225583333334,0.130395468846338,2.1975954,6.1977673,4.31976983833333,0.966207666908129,0.113337001666667,0.195901513135966,-21.839893,-19.851856,-20.6636116166667,0.54464548129826,0.0833295833333333,0.100021069961417,-6.49383,-2.921739,-5.08008327666667,1.04088522815846,0.0960274916666667,0.146900071132776,-19.926214,-15.667597,-17.864326125,1.72576524130025,0.0933941,0.2151975646873,-118.64695,-112.29617,-115.139330133333,1.39921916779558,0.148775666666667,0.330491827056667,56.719475,72.74769,65.71097605,3.48876758619649,0.3411445,1.78622287683417,-86.190346,-75.88337,-79.8220481333333,2.48409118134603,0.173515933333334,0.522712357030935,-67.17242,-57.214993,-61.1975498833333,3.00685623510986,0.2186902,0.740464483593868,-9.099692,-3.0619204,-6.97823946,1.68693197865382,0.152763853333333,0.301508125109034,-94.19071,-91.75565,-92.5378343,0.527522929401315,0.0650012499999998,0.072856099627083,19.682274,22.447222,21.3894514666667,0.764358371863584,0.0498916,0.0350673095717334,-112.53684,-107.80673,-109.658480933333,1.11029114887937,0.1429579,0.305646385284599,-91.18485,-85.96637,-88.73387215,1.36912679530082,0.177436883333333,0.435559953217283,43.50873,47.074013,45.6885341333333,0.807221230678399,0.123350583333333,0.20158761651875,Eng
3,81.571625,85.07889,83.1905583,0.909956351777796,0.101820166666667,0.159275599477499,11.529951,13.43334,12.3218969916667,0.401423957006112,0.0570928666666667,0.0491336026481,3.2805505,6.7575355,5.81198175166667,0.952303922984539,0.0797946433333333,0.10491771914862,-21.77705,-19.756826,-20.5936253666667,0.539711183574376,0.0915236,0.133831600682567,-6.560903,-4.676883,-5.44783227,0.545134501689371,0.0718121433333333,0.0793699840594047,-19.573048,-16.624168,-17.7412715833333,0.695898622787619,0.0704149333333333,0.1333769602383,-121.367645,-118.545685,-119.796884,0.741604164098341,0.0838730666666668,0.109041599045433,71.78449,74.66507,73.25052815,0.791005539821476,0.139232816666667,0.252998216828684,-89.5868,-85.52024,-87.50704835,1.08130330904637,0.0795804000000002,0.0937117930829337,-69.68606,-53.948296,-60.4088038166667,4.35129274127258,0.342249083333333,1.88672943106595,-3.5296583,0.11847543,-1.13072913226667,0.955534063493177,0.107246671333333,0.181276240995468,-95.97444,-94.411224,-95.1476201833333,0.3846803676934,0.0417567500000002,0.0280580758479501,22.42308,24.855028,23.2698400333333,0.6184733999456,0.0503681,0.045911224367,-109.07376,-107.1023,-108.075614616667,0.575983696194255,0.0930872333333331,0.1097645409686,-89.83146,-87.41464,-88.5756740333333,0.53990359354215,0.0897109333333335,0.134673133606933,36.41643,43.64906,38.8943562333333,1.80086015678503,0.127330516666667,0.30058415142035,Eng
4,83.9696,86.26047,85.0948381333333,0.556447897839181,0.116445433333333,0.193188077030601,12.569995,17.63218,15.7922500583333,1.23057984819139,0.177085833333333,0.469684281375834,6.302226,11.930839,10.2251882666667,1.3584573546464,0.15160395,0.402224685614717,-20.658579,-18.821945,-19.86753905,0.516879503784807,0.0652126833333334,0.0770974368219168,-5.9400578,-2.7195904,-4.188071015,0.900182685880393,0.063098595,0.0682388596562248,-18.533428,-14.481676,-16.71476065,1.22773169422466,0.132581616666667,0.213286810555284,-121.631996,-118.92508,-120.41457855,0.694793694846819,0.131929116666667,0.219786694512284,62.794933,71.91574,66.09597085,1.78938926158486,0.32718715,1.91862430974048,-90.937904,-86.18377,-88.4036432166667,1.32166681730106,0.205887516666666,0.607959840937215,-71.147736,-65.442986,-67.1647038,1.62185070927477,0.193503266666666,0.614214603295965,-6.686733,1.0809029,-2.74484387816667,2.69014124174704,0.2095159615,0.629934942727219,-107.791565,-95.48953,-104.924376033333,2.72167548355113,0.25105105,2.24079735956615,24.337097,36.711655,34.4657082333333,3.20798455730758,0.222672733333333,2.0786671178097,-108.78578,-102.94738,-104.9286113,1.29155547878908,0.1786274,0.637148023714267,-97.998314,-88.49795,-96.1046385666666,1.76342486745669,0.242839733333333,1.47430232158827,20.943485,37.15129,24.9811157666667,3.72290882542935,0.489465766666667,5.3614660781648,Eng
5,77.671074,86.1823,82.0643931666667,3.23358981862024,0.182653266666667,0.927793683288766,4.9830647,16.000927,10.8959287716667,4.3575089226657,0.215637596666667,0.900224518189176,-2.113345,13.291838,5.88980570113334,6.52441453452304,0.2878507418,2.67702444064137,-21.116476,-19.538261,-20.2399696833333,0.485455653208877,0.0365387333333334,0.0201152198826334,-9.866235,-3.5260472,-6.39781624,2.69964532714667,0.114137781666667,0.454566347973331,-23.302385,-16.223146,-19.4610804,2.68281060014318,0.1507312,0.628706069428334,-121.92996,-116.74101,-119.9235856,1.36549472443859,0.138221083333333,0.432962848699949,65.29127,71.564384,68.23595985,1.21565347506551,0.207951333333333,0.665870383952533,-92.40067,-87.725624,-90.72304615,1.17824154026967,0.158145116666667,0.347672051552484,-74.68537,-66.40813,-71.1046527333333,3.1837220172346,0.197676266666666,0.929743228202266,-26.45841,10.772525,-8.65705363483333,13.6592228707741,0.917318516666667,22.2150467543621,-106.72778,-102.69669,-104.590168633333,1.42185749302146,0.108293316666667,0.225885428892683,35.292496,38.698,36.5044028333333,0.946416325155399,0.106749083333333,0.209514830725317,-105.29323,-99.32031,-102.3275007,1.98089722542293,0.168453166666666,0.645775534539699,-96.71625,-75.15542,-86.9651779666667,8.80871887470605,0.386989316666666,5.44145265026002,19.677322,46.119614,32.3219377666667,11.5500761354905,0.4788825,7.27162046271963,Eng
6,78.953224,83.32883,81.1699202833333,1.05071240630886,0.1292821,0.262106883235266,6.129616,15.737139,14.08850475,2.19632945915323,0.193806033333333,0.934797257512866,-2.6207445,1.2436231,-1.52549962533333,0.888642753125252,0.1359963875,0.310154543351254,-20.970425,-18.540169,-20.2585131833333,0.564506148536076,0.105791216666667,0.163004612312983,-9.144958,-8.203979,-8.70150235,0.243819067109239,0.034414925,0.0174087996260375,-21.961142,-19.07889,-20.5221299333333,0.837079553651332,0.0834378333333333,0.1100275418236,-122.436775,-118.91925,-120.317699383333,0.863877328223426,0.147915166666666,0.367908786187498,57.727745,66.997765,60.9854789666667,1.84258402603744,0.307953733333334,1.8204348995727,-93.65186,-84.68795,-87.1090887666666,2.49379860919799,0.22311725,0.768101748328749,-72.81683,-62.05485,-64.8527539333333,2.95606246084796,0.26616695,1.21279370763982,-21.785398,-4.6778574,-13.050519335,5.26357756149898,0.48578921,3.38280742736993,-102.81554,-86.55679,-91.1605004166666,2.73340673597923,0.388576083333333,4.63426259196208,5.1173897,36.18159,25.765632495,5.19894155022558,0.668134005,16.6972606809866,-101.95802,-89.7943,-93.4280619,2.75613274459192,0.263186083333333,1.46452983063042,-78.925896,-52.138073,-65.4642655666667,4.95064669803462,0.6134193,12.5026348476524,-2.2108846,45.59774,15.6727820356667,8.52435201674415,0.995287376666667,38.7839468735232,Eng
7,80.39991,82.36225,81.2526485333334,0.533571184106199,0.0709499999999998,0.07429379135,13.224875,15.689274,14.6857084166667,0.632087621855005,0.1021,0.1493837948769,-3.0620565,-1.6410464,-2.46393242666667,0.35914934490223,0.042449435,0.0226099932168322,-20.642403,-19.164528,-20.107614,0.514022793817452,0.0354277333333333,0.0248654074198333,-8.918605,-7.893233,-8.549413395,0.264430144208829,0.0302905333333333,0.0123847006523333,-22.857464,-21.312157,-22.11559775,0.519067965103086,0.04092705,0.0229471129895167,-120.69163,-118.708336,-119.504851616667,0.532734711711443,0.0808940833333333,0.0904592497928165,59.90226,62.99396,61.4020915333333,0.727413743763303,0.138988116666667,0.263342338378184,-85.51212,-82.91722,-84.2874626666666,0.585024415284587,0.104594016666667,0.15745643804535,-69.105835,-62.344975,-64.8187125833333,1.95404535680448,0.18154815,0.446630109922251,-24.302025,-8.842752,-15.89067035,5.29138652556515,0.352226816666667,2.10094692923228,-91.54492,-89.256256,-90.1015221666666,0.627123532164718,0.0876033333333334,0.0975183696430334,22.813515,26.961756,24.8465124333333,1.34485145736609,0.125761233333333,0.2329572628931,-94.42659,-91.232544,-92.7600271333333,0.761368479869124,0.110338233333333,0.155785611631799,-66.70377,-63.157623,-65.1464743833334,1.01024997449487,0.150502883333334,0.277337770915085,16.115341,19.545511,17.87148985,0.958920595217631,0.136500566666667,0.243266520397167,Eng
8,48.68967,81.04114,76.7889419833333,8.83341260082787,0.528434233333333,13.2526872677719,12.845658,18.956165,15.24832105,1.29544380541992,0.17152925,0.730750385718583,-4.2349515,6.892835,-2.02847666466667,2.48645468431749,0.235358525,2.13588054778309,-33.95579,-19.194323,-21.7192462666667,4.80962659802161,0.227281483333333,2.30995985571805,-10.080085,-8.300111,-8.93310301666667,0.34502234235998,0.0467295000000001,0.0622441583581001,-26.158304,-22.324331,-23.4804021,1.00290890331733,0.0984843,0.283771037084967,-119.41572,-38.647278,-109.661326633333,22.0966970066754,1.31202328333333,89.4701340259748,7.467766,64.29084,54.0332508083333,16.6183256474578,0.9984761,47.0685348690786,-84.91027,15.85464,-72.4264797483334,27.8582625258308,1.6625427,141.314504042736,-64.452896,-31.750315,-58.3207930333333,7.33948781793366,0.653700483333333,16.6269636801372,-34.25351,7.6103053,-17.540347574,14.9053555013844,0.853252388333333,16.8395994105147,-91.80084,-60.59546,-85.5053305333333,9.50536936673352,0.537786616666667,7.56374402478562,18.691765,37.35351,25.31393725,2.34465601754698,0.491493133333333,6.72608636571387,-98.99612,-33.899384,-88.899238,13.2084568218412,1.22360026666667,71.2137528707291,-66.06009,-32.68882,-62.1092195833333,7.04908311522177,0.5843786,15.9576754401941,-5.84377,38.082375,20.1430067533333,7.31526954212907,0.971553766666666,34.3333278786227,Eng
9,39.540703,77.078354,60.4292680333333,11.632830223561,0.9579126,12.666885091667,6.117034,16.436497,10.6954081566667,2.62733062159516,0.3789216,1.8118941721303,-17.09284,8.022692,-1.93708216083333,8.05378063717719,0.748249006666667,7.87030426640252,-40.876236,-24.994635,-31.3901532833333,5.23207257991525,0.382374433333333,2.48699576273343,-20.437586,-7.7343464,-13.2434608383333,4.81210590262407,0.385762798333333,2.13879701513523,-35.30621,-17.471987,-27.4154262166667,5.82483477370332,0.487789183333333,3.39713950173272,-116.3028,-37.137997,-90.8386567,23.8410366329424,1.28848651666667,30.2768565626479,-0.6569999,49.48391,26.578041532,16.7078992167561,0.888682881666667,11.5593107901119,-93.48124,9.834922,-63.055837045,31.141924057466,1.64917953333333,48.4639218655544,-61.75653,-17.26656,-38.4248259166667,13.8605491427063,0.791581416666667,8.17398590485748,-16.303024,16.890453,2.52346385213333,8.90476641558321,0.6897265413,7.51939081822172,-94.253784,-73.37624,-84.0802320333334,5.73504773975768,0.713302466666667,8.84927955067187,27.378757,46.403725,35.6841429833333,4.41128221669875,0.525990066666667,4.7391308867757,-97.26467,-31.827595,-73.61254625,22.6261557354741,1.05254295,18.1033104177999,-79.821785,-14.581437,-50.1966040666667,23.8190107005756,1.17865003333333,19.4240449354349,-6.141189,54.76253,35.235888762,21.7197027032421,1.09608248333333,26.8927576600429,Eng
10,72.50603,99.8041,84.3696077,6.51952743148712,0.690255016666667,12.3590832644272,0.9413744,13.358959,8.23326807833334,3.4646745401957,0.371330873333333,2.17778642244766,-3.2628345,9.185773,0.909904739666667,3.68342967695865,0.424547563,2.6971730746589,-28.903101,-2.8206396,-18.140287155,6.82900288213579,0.837018046666667,13.2548869327933,-11.998914,4.659891,-5.2876891825,4.25194941154637,0.371911386666667,2.72219541044805,-29.45007,-14.419644,-21.53594195,4.90991694410263,0.413121083333333,2.91553167305105,-135.35564,-98.612434,-121.634998733333,11.9407851238326,0.796270933333333,13.8891011116896,29.788506,90.005875,65.76682765,20.3228161486096,1.11642485,24.1542107033922,-102.23492,-75.55857,-92.4117103,7.89963220839066,0.657395766666666,7.67065670619526,-76.42017,-52.193848,-62.5861582333333,6.04443061140038,0.81012835,8.62665772366518,-13.778996,12.06475,-3.14577216291667,8.34341645931699,0.999489131666667,12.4098119748205,-96.217094,-84.776054,-90.2813835666667,2.9519133198527,0.468863066666667,3.38464637131213,23.006557,35.621136,28.1693753666667,4.25606795080078,0.361925616666667,2.01558002773148,-112.889465,-82.47625,-100.5801367,9.46910168205801,0.616146516666667,8.40072979869235,-89.25546,-62.027843,-80.5334970833333,8.27995854923792,0.652730883333334,9.49795712380242,32.016846,49.241814,42.24488685,5.12908637110122,0.431608516666667,2.79601540896058,Eng
