ID,CAP_Min,CAP_Max,CAP_Avg,CAP_Std,CAP_Spe,CAP_Eng,CLT_Min,CLT_Max,CLT_Avg,CLT_Std,CLT_Spe,CLT_Eng,CR_Min,CR_Max,CR_Avg,CR_Std,CR_Spe,CR_Eng,HAP_Min,HAP_Max,HAP_Avg,HAP_Std,HAP_Spe,HAP_Eng,HLT_Min,HLT_Max,HLT_Avg,HLT_Std,HLT_Spe,HLT_Eng,HR_Min,HR_Max,HR_Avg,HR_Std,HR_Spe,HR_Eng,LSF_Min,LSF_Max,LSF_Avg,LSF_Std,LSF_Spe,LSF_Eng,LSA_Min,LSA_Max,LSA_Avg,LSA_Std,LSA_Spe,LSA_Eng,LSI_Min,LSI_Max,LSI_Avg,LSI_Std,LSI_Spe,LSI_Eng,NF_Min,NF_Max,NF_Avg,NF_Std,NF_Spe,NF_Eng,NS_Min,NS_Max,NS_Avg,NS_Std,NS_Spe,NS_Eng,REF_Min,REF_Max,REF_Avg,REF_Std,REF_Spe,REF_Eng,RES_Min,RES_Max,RES_Avg,RES_Std,RES_Spe,RES_Eng,RSF_Min,RSF_Max,RSF_Avg,RSF_Std,RSF_Spe,RSF_Eng,RSA_Min,RSA_Max,RSA_Avg,RSA_Std,RSA_Spe,RSA_Eng,RSI_Min,RSI_Max,RSI_Avg,RSI_Std,RSI_Spe,RSI_Eng,Affect
1,75.68254,80.88051,77.9784165,1.33694070607297,0.320853166666667,0.995314820998566,10.651756,18.212317,13.8295475,2.83286612511649,0.285143933333333,0.740285668296866,-2.376545,1.1677791,-0.307600843866667,1.18999785080379,0.201663558333333,0.323913644646453,-21.461582,-15.608538,-19.1716295,1.98393646145141,0.245900333333333,0.4919017818778,-5.8099356,-1.3670568,-3.75439558,1.40902628666552,0.18360269,0.224599163335888,-19.559761,-13.409215,-16.0164571166667,2.479526023556,0.225258,0.445410047662067,-113.064835,-96.92597,-104.718949766667,4.1727033691928,0.723282866666667,5.5969245353342,36.583942,54.929703,47.0413422,5.38153212604088,0.918206866666667,9.20940875726807,-75.70289,-60.197918,-69.8097191333333,5.0500640865504,0.754529266666666,6.10281927529533,-59.87734,-52.950294,-56.89359,2.01944586857817,0.346774166666667,0.981228089758233,-32.547462,-15.769987,-21.6653116666667,6.03586256345873,0.740193533333333,5.15160860361707,-99.52757,-93.588554,-95.7334275333333,1.88346243968856,0.241543733333333,0.502961865118067,32.14058,36.70327,34.2371729666667,1.47324482137872,0.1938455,0.2557268078161,-103.83945,-95.93076,-98.8594996666667,1.87611987061946,0.350797866666666,1.52447003800293,-91.672424,-82.81588,-86.2147325666667,2.34356098548132,0.401927266666668,1.3035878117924,36.6078,51.10295,47.1690919666667,4.49115463736236,0.416038333333334,1.9637877773428,Eng
2,78.99237,81.46324,79.9108024666667,0.750254616554009,0.121674166666667,0.105215113083234,11.286661,13.559823,12.5356387,0.694908780452509,0.151639816666667,0.147681185839608,0.47592276,2.259221,1.22052913766667,0.550549013254068,0.0829300336666667,0.051259717416446,-22.18695,-21.384586,-21.9403142666667,0.188343917389757,0.0613597666666667,0.0329114067169,-5.9241,-5.5865216,-5.77492819,0.106380419523709,0.0226755233333334,0.00380534157515834,-15.961812,-13.97526,-15.0647737333333,0.80867890617131,0.0604857666666666,0.0335474527395,-111.82257,-107.48889,-109.183086633333,1.25229963791759,0.181975733333334,0.276676624023734,47.714207,55.642815,49.9939007,2.12232550855513,0.3196941,0.917167077790766,-75.61501,-71.96885,-73.9478642333333,1.1955212729457,0.198042033333333,0.281062900158698,-61.513363,-59.73612,-60.4789346666667,0.509411861201776,0.0956644999999997,0.0596661805920997,-15.206018,-7.764028,-10.4743829433333,2.24526135626247,0.404133023333333,1.04946547497505,-93.45201,-86.60872,-91.7607342,1.77491435095473,0.308044,1.25971340255833,11.258704,33.96653,24.5112372333333,8.62627322663236,0.975738,14.7337784512768,-109.72779,-99.2964,-104.243472166667,4.35779147413358,0.338914166666666,1.87130325164723,-89.07861,-78.80932,-85.5647070666667,2.95907501995395,0.3990977,1.2918372282001,40.489143,51.999302,47.267248,3.66619333317808,0.372463033333333,1.3980746281113,Eng
3,81.13661,83.95398,82.1945484333333,0.809535359828507,0.243356033333333,0.4584265482307,12.250579,13.519837,12.8506512833333,0.391127606604018,0.05459305,0.028459017230975,2.1975954,6.1977673,4.49015723,1.32521125510085,0.17212907,0.194865812315616,-21.839893,-20.037855,-20.8402622333333,0.551553303516262,0.1037614,0.0878361241492666,-5.472864,-2.921739,-4.20609384333333,0.761579265022707,0.14597952,0.136944306885947,-16.800741,-15.667597,-16.2440391166667,0.345432836795891,0.0944939166666665,0.0653060758633748,-116.5203,-112.29617,-114.2791741,1.13832707425661,0.290525999999999,0.615623534431665,56.719475,69.2677,63.771979,3.50821718776439,0.578430933333334,2.36535074560454,-79.69853,-75.88337,-78.075044,1.16937428248282,0.158093366666667,0.183567908584701,-67.17242,-61.40316,-63.6051211,1.73337150953537,0.357465900000001,1.04379192732084,-9.099692,-6.603366,-8.00268270333333,0.838341496834002,0.158378433333333,0.202523171589116,-93.15216,-91.75565,-92.182493,0.355530541020037,0.0691190000000001,0.0616007310916668,19.682274,21.741085,20.7787153,0.622488977734194,0.0629901666666666,0.0276183930652999,-112.53684,-108.93977,-110.3715738,0.977009069516596,0.273138133333333,0.582873492441866,-91.18485,-85.96637,-88.5915131,1.6892115152154,0.341645666666667,0.867673170158334,45.056553,47.074013,45.8060152666667,0.553494399257646,0.1422796,0.149654483725066,Eng
4,80.97203,82.62216,81.6175085333333,0.431251289488985,0.114809333333334,0.0960330496933333,12.313708,15.035734,13.8855247333333,0.794812643880508,0.124573083333333,0.120495446441075,3.3024604,4.4205194,4.14938244666667,0.288193244366719,0.0833107666666666,0.063175231672854,-21.45842,-19.851856,-20.486961,0.484491790027732,0.0695822666666666,0.0382642504789333,-6.49383,-5.390444,-5.95407271,0.209395132880556,0.0503448066666667,0.0258456562212707,-19.926214,-17.245808,-19.4846131333333,0.712873823456894,0.0913183666666666,0.1232578730337,-118.64695,-114.18937,-115.999486166667,1.07544811958583,0.162027533333334,0.263939772422534,64.50824,72.74769,67.6499731,2.16250043735661,0.253570466666667,0.657397371146868,-86.190346,-78.954056,-81.5690522666667,2.20731365957595,0.197717166666667,0.365400609191902,-62.59405,-57.214993,-58.7899786666667,1.84309713092986,0.164877733333333,0.2834932794988,-9.006731,-3.0619204,-5.95379621666667,1.70746752897793,0.16462625,0.183731643424075,-94.19071,-92.52303,-92.8931756,0.422506586364544,0.0699739999999991,0.0507814530999991,21.813005,22.447222,22.0001876333333,0.171522221998619,0.0268917666666666,0.00576416929636662,-110.41933,-107.80673,-108.945388066667,0.708083828965865,0.119487466666667,0.122254437372534,-90.531166,-86.91132,-88.8762312,0.958274059443452,0.166968833333333,0.196863252788566,43.50873,46.772625,45.571053,0.995374238208476,0.138640633333333,0.124744688526633,Eng
5,81.571625,83.41985,82.7676012666666,0.485091594153953,0.108812333333333,0.125661875743399,11.529951,13.43334,12.2256493833333,0.503170509774386,0.0920512333333332,0.0555680267382999,3.2805505,6.3104615,5.31767166666667,1.10780133507138,0.0950333366666666,0.0798337818740889,-21.307323,-20.209846,-20.8329220666667,0.362828366334213,0.0545859,0.0241003354755667,-6.560903,-4.676883,-5.33521507,0.650938741100298,0.0652750633333333,0.0419448555818463,-19.573048,-16.624168,-17.6303183,0.975748489594956,0.1037384,0.113117637715133,-120.03982,-118.545685,-119.384817866667,0.357340753617293,0.105027066666667,0.1152504226264,71.78449,74.66507,73.4844447333333,0.795271834235224,0.2079498,0.314953960855866,-87.45105,-85.52024,-86.6976938333334,0.602723940220653,0.0729014333333334,0.0393409284292335,-60.21075,-53.948296,-58.0303100666667,1.52336607667872,0.290654166666667,0.930238906922499,-3.5296583,0.11847543,-1.24373267086667,1.20222759532607,0.135641624133333,0.139977556208985,-95.41992,-94.411224,-94.9067594333333,0.247592123454837,0.0666628666666673,0.042375020548867,22.42308,23.407461,22.9529344333333,0.188305483458292,0.0551899333333335,0.0292742270679335,-109.07376,-107.669586,-108.384892633333,0.456339018380012,0.1038736,0.0799935930554657,-89.52663,-87.41464,-88.3973293666667,0.513489121469933,0.169758833333333,0.282113551400831,38.350323,43.64906,40.1411584666667,1.64365685401835,0.154506866666667,0.190957866877933,Eng
6,82.25252,85.07889,83.6135153333334,1.03882480446351,0.126123333333333,0.109467958091666,12.015693,12.901061,12.4181446,0.235568130591672,0.0553327333333333,0.0192940355121333,5.825549,6.7575355,6.30629183666667,0.335078230321082,0.0879575066666667,0.0604650598755647,-21.77705,-19.756826,-20.3543286666667,0.585236133359585,0.1496457,0.228514174023033,-6.42088,-5.178115,-5.56044947,0.393229412357715,0.0836517833333334,0.0750940856966244,-17.937296,-17.596542,-17.8522248666667,0.0877127954845002,0.0217593333333333,0.00431925751466669,-121.367645,-119.08424,-120.208950133333,0.799949083081768,0.116545766666667,0.0930289401592334,72.16268,74.330414,73.0166115666667,0.726147524212049,0.180115300000001,0.263059326136701,-89.5868,-87.21256,-88.3164028666667,0.81252059090856,0.1275882,0.1237819124932,-69.68606,-56.891697,-62.7872975666667,4.94925466232492,0.444209766666667,1.50090826341757,-2.4021108,-0.2693898,-1.01772559366667,0.621130863027202,0.118429177,0.111795714802192,-95.97444,-95.05251,-95.3884809333334,0.346020337766432,0.0290493000000003,0.00945619156203353,22.929054,24.855028,23.5867456333333,0.731413185349288,0.0495951333333332,0.0269563656843332,-108.64135,-107.1023,-107.7663366,0.518465530787667,0.112758966666667,0.1016835008527,-89.83146,-87.9898,-88.7540187,0.513385889110188,0.0928303333333332,0.0641337292764003,36.41643,38.713543,37.647554,0.824729101849145,0.126019033333333,0.1256634677095,Eng
7,84.05272,86.26047,85.0929688333333,0.653110324913719,0.149292566666666,0.143931009929233,12.569995,17.63218,16.3390865833333,1.25084214531948,0.220559633333333,0.658472600930367,6.302226,10.04899,9.11912258333333,0.941913984790562,0.1658102,0.429958369799267,-20.635345,-18.821945,-19.5324250333333,0.483046141780114,0.0755133666666667,0.0473241155074335,-5.9400578,-4.6254473,-4.96034075666667,0.382536207359367,0.0409474733333333,0.02386704269677,-18.533428,-16.4649,-17.4428748666667,0.713423147630601,0.0965001666666668,0.0646403184283669,-121.49161,-119.55974,-120.676577933333,0.559734702225107,0.0976508,0.0641143514928665,62.794933,71.91574,65.3121591,2.11905858989045,0.4707875,3.02980791661877,-90.937904,-86.18377,-88.4564721666667,1.77612764695623,0.189194966666666,0.267303602052032,-71.147736,-65.53573,-68.3297550666667,1.54879998928808,0.305774366666666,0.587576467598032,-2.723245,1.0809029,-0.473398583,1.41458159765051,0.158541182,0.171720363773354,-107.791565,-95.48953,-104.374498733333,3.79595997541376,0.394885833333333,1.77519123121083,24.337097,36.711655,33.4831889333333,4.34774484679638,0.348754133333333,1.4579119209234,-108.78578,-102.94738,-105.180165533333,1.72107334792298,0.274966833333334,0.6072939018875,-97.998314,-88.49795,-96.2012703,2.34781330936498,0.367917633333333,2.23163489986403,20.943485,37.15129,26.2544565333333,4.84501362288216,0.627172533333333,6.19388495979267,Eng
8,83.9696,85.68101,85.0967074333333,0.450982531271956,0.131296533333333,0.119497800724533,14.149462,17.47058,15.2454135333333,0.947408294107185,0.149856766666667,0.189635761789167,9.508785,11.930839,11.33125395,0.579751499700524,0.135046733333333,0.2218512147862,-20.658579,-19.454365,-20.2026530666667,0.279034229576048,0.0442522999999999,0.0258560241227668,-4.8007946,-2.7195904,-3.41580127333333,0.51800963336974,0.0927282166666667,0.088697530838033,-18.50295,-14.481676,-15.9866464333333,1.20863214044831,0.166677266666667,0.221977074243533,-121.631996,-118.92508,-120.152579166667,0.725808767540857,0.1695752,0.247061492257601,65.437996,69.02169,66.8797826,0.867604716098358,0.303641466666667,0.801489327934936,-89.75774,-86.64824,-88.3508142666667,0.627245768629804,0.196987066666666,0.423738565904799,-66.81183,-65.442986,-65.9996525333333,0.380029746199147,0.126736866666667,0.100739338691934,-6.686733,-2.9220226,-5.01628917333333,1.4308993868137,0.241449433333333,0.574298963370522,-105.79997,-105.11251,-105.474253333333,0.188604147700275,0.0483799333333342,0.0157123853172004,35.06936,35.966606,35.4482275333333,0.192479954233615,0.0377091333333333,0.0148046884189999,-105.747246,-103.901726,-104.677057066667,0.548393742109026,0.1124217,0.0904900059411,-97.62208,-94.66734,-96.0080068333333,0.891637669571852,0.1357999,0.164642396175233,22.368649,27.513275,23.707775,1.1701547432345,0.237955,0.640880255924667,Eng
9,82.15023,86.1823,85.1793205666667,0.834055987735576,0.213314566666667,0.498343315497235,12.652321,16.000927,14.9301297833333,0.79805241115234,0.19825605,0.384122013230575,8.7975645,13.291838,12.1052942333333,0.974018829253243,0.210255283333333,0.616224390974842,-20.143042,-19.58603,-19.8703758333333,0.135453060848318,0.0371872333333335,0.0104708420176334,-5.072451,-3.5260472,-3.8174412,0.342450214757578,0.0660333833333333,0.068087741055903,-19.174118,-16.223146,-16.9309232,0.689988110751163,0.104939333333333,0.150080179968467,-121.92996,-118.018456,-120.970286433333,0.826702255300129,0.200311766666666,0.464168123176565,66.79434,69.34029,68.3251576333333,0.736997148249171,0.213683766666666,0.336203340509899,-91.05146,-89.02205,-90.4046083666667,0.572306540753052,0.157203033333334,0.202188055315368,-71.186035,-66.40813,-68.0242963666667,0.846947802276056,0.213726366666666,0.488578372819032,-11.549845,10.772525,4.26508763033333,5.33834004505921,1.01717848,14.5278381012396,-106.72778,-105.23553,-105.8494692,0.498675759058991,0.0892468666666668,0.0661502945665331,35.292496,37.302586,35.7863310666667,0.420411173970069,0.102713133333333,0.124360132295933,-105.29323,-102.131294,-104.1146132,0.868062257372068,0.2481242,0.5257883858986,-96.71625,-90.58012,-95.3919326666667,1.19372161805707,0.316388,1.35239455293334,19.677322,26.548254,21.3818574666667,1.59324549269585,0.376377633333333,1.39374523457783,Eng
10,77.671074,81.07291,78.9494657666667,0.70880883625129,0.168300699999999,0.299991369813364,4.9830647,11.768924,6.86172776,2.07886529581507,0.21963729,0.571881553113635,-2.113345,7.441501,-0.325682831066667,2.39295364115215,0.329177510266667,1.7328768133124,-21.116476,-19.538261,-20.6095635333333,0.422484810016411,0.0711147,0.0401473265361001,-9.866235,-5.7091866,-8.97819128,0.966615058876671,0.157800746666667,0.352054399429352,-23.302385,-20.048983,-21.9912376,0.960293393728568,0.1755731,0.368903579802301,-119.82818,-116.74101,-118.876884766667,0.918307188611955,0.125709066666667,0.1189069017592,65.29127,71.564384,68.1467620666667,1.56427613690808,0.2572241,0.514024969813234,-92.40067,-87.725624,-91.0414839333333,1.51229750623391,0.165484366666667,0.251898248689366,-74.68537,-72.27638,-74.1850091,0.522297627694992,0.1430345,0.233800041680834,-26.45841,-15.825505,-21.5791949,2.36749063498866,0.595842033333333,4.47785180015123,-105.939285,-102.69669,-103.330868066667,0.763772899025256,0.1416795,0.360272522397232,36.356693,38.698,37.2224746,0.76074561757037,0.098719566666667,0.0921870602412338,-101.48127,-99.32031,-100.5403882,0.788594987755695,0.121992333333333,0.144224453475066,-88.37282,-75.15542,-78.5384232666666,3.08546263464062,0.498558133333333,3.42668654526987,28.577324,46.119614,43.2620180666667,4.60926855733405,0.5922816,5.77838279227307,Eng
