1,66.282326,7.924198,-10.194764,-24.570965,-8.352588000000001,-22.271969,-112.88106,-3.8709116,-28.030266,-48.17631,13.484225,-45.373196,-7.3825145,-102.401146,-47.826935,70.28404
1,66.30262999999999,7.952917,-10.129147,-24.54356,-8.365170000000001,-22.27782,-112.85037,-3.8658497,-28.071451,-48.2467,13.335115,-45.34535,-7.3310194,-102.39374,-47.77192,70.22638000000001
1,66.24738000000001,8.011099,-10.056928,-24.514645,-8.358052000000001,-22.294395,-112.76045,-3.931946,-28.05081,-48.204853,13.059343,-45.319298,-7.282325,-102.30007,-47.683273,70.165344
1,66.18652,8.0272255,-10.054148,-24.48821,-8.35272,-22.31429,-112.66954,-3.9155014,-27.947065,-48.062122,12.75698,-45.29463,-7.2339725,-102.24733,-47.55387,70.18589
1,66.11807,8.048629999999999,-10.119141,-24.465715,-8.342546,-22.332651,-112.5747,-3.855959,-27.773302,-47.864014,12.512906,-45.28889,-7.2340713,-102.20809,-47.499302,70.28443
1,66.06534000000001,8.106957,-10.130633,-24.444056,-8.334652,-22.35793,-112.52728,-3.89912,-27.700863,-47.632336,12.381716,-45.290104,-7.237897,-102.158264,-47.530575,70.31456
1,66.03749999999999,8.129649000000001,-10.126369,-24.440147,-8.34623,-22.374382,-112.52255,-3.9552126,-27.704807,-47.4121,12.476386,-45.287487,-7.2400904,-102.12692,-47.554493,70.302536
1,66.04013999999999,8.112541,-10.121683,-24.454441,-8.349572,-22.386084,-112.551834,-3.982433,-27.755924,-47.196262,12.740635,-45.291878,-7.254622,-102.125656,-47.576126,70.278946
1,66.022644,8.105136,-10.119008,-24.45321,-8.353776999999999,-22.396267,-112.55604,-4.033441,-27.816917,-46.962006,12.981413,-45.3145,-7.2775803,-102.098564,-47.607624,70.24929
1,65.98226,8.066433999999999,-10.133059,-24.445026,-8.372729,-22.401619,-112.52038,-4.0106378,-27.872683,-46.726276,13.191526,-45.324593,-7.295232,-102.07497,-47.576797,70.22023
1,65.95698,8.007813000000001,-10.186238,-24.427885,-8.385984000000001,-22.40253,-112.4808,-3.9179575,-27.88313,-46.647263,13.254964,-45.33393,-7.3102036,-102.07964,-47.522778,70.23857
1,65.978836,7.9775095,-10.200029,-24.41604,-8.390933,-22.4142,-112.4912,-3.8313031,-27.943933,-46.740025,13.204843,-45.32625,-7.308138,-102.13133,-47.506824,70.24056
1,65.936134,7.977014,-10.183974,-24.381086,-8.375717,-22.434761,-112.450676,-3.844344,-27.95033,-46.807682,13.054855,-45.32543,-7.2985277,-102.08771,-47.45737,70.2085
1,65.93394000000001,7.9867887,-10.182429,-24.377792,-8.368042000000001,-22.455948,-112.4465,-3.8373187,-27.928,-46.972565,12.874785,-45.323795,-7.277791,-102.08508,-47.43655,70.219894
1,65.98517,7.984307,-10.164702,-24.386326,-8.368982000000001,-22.472895,-112.500015,-3.8397841,-27.954716,-47.288868,12.700088,-45.324913,-7.2701373,-102.1359,-47.47238,70.2304
1,66.043076,7.997227,-10.138536,-24.39103,-8.355995,-22.49417,-112.56226,-3.8181517,-28.007008,-47.72231,12.466359,-45.32417,-7.2514286,-102.181496,-47.513447,70.23366
1,66.17662,7.994608,-10.11491,-24.41925,-8.35727,-22.5251,-112.695854,-3.7434473,-28.110802,-48.24548,12.248592,-45.3339,-7.232352,-102.30568,-47.613003,70.24174499999999
1,66.158226,8.046604,-10.043822,-24.422886,-8.359181,-22.550646,-112.698456,-3.864345,-28.183943,-48.598465,12.033878,-45.352394,-7.218587,-102.23855,-47.66677,70.17439
1,66.2004,8.074533000000001,-10.042664,-24.411303,-8.371765999999999,-22.562616,-112.757065,-3.94582,-28.174019,-48.971905,11.892375,-45.375244,-7.2104564,-102.25884,-47.7471,70.18407000000001
1,66.21561,8.092085000000001,-10.088991,-24.399498,-8.38064,-22.575462,-112.78358,-3.9952335,-28.102114,-49.23236,11.870036,-45.400894,-7.2208624,-102.27211,-47.81474,70.23829000000001
1,66.21459,8.100503,-10.152395,-24.37251,-8.377554999999999,-22.584833,-112.799995,-4.0408254,-28.007814,-49.418434,11.93279,-45.419197,-7.2437496,-102.279625,-47.871384,70.3158
1,66.23807499999999,8.096761000000001,-10.173783,-24.3707,-8.36476,-22.599306,-112.84397,-4.0826893,-27.995998,-49.67066,11.98856,-45.4318,-7.269575,-102.3065,-47.951584,70.35251599999999
1,66.24145,8.057891,-10.195263,-24.376991,-8.360200000000001,-22.611034,-112.86519,-4.083936,-27.978449,-49.950798,12.061988,-45.446552,-7.29679,-102.32752,-47.976078,70.37304
1,66.15974,8.015211000000001,-10.215568,-24.39991,-8.374693000000001,-22.628706,-112.808235,-4.119436,-27.93926,-50.157635,12.161688,-45.473705,-7.3326325,-102.26148,-47.944885,70.37524000000001
1,66.192154,8.080731999999999,-10.1974125,-24.446053,-8.412552,-22.629457,-112.88645,-4.232948,-27.987494,-50.475235,12.140765,-45.495655,-7.3703384,-102.28176,-48.150974,70.38172
1,66.32917,8.153454999999999,-10.185732,-24.504766,-8.460506000000001,-22.629179,-113.04571,-4.182354,-28.108791,-50.892258,12.085864,-45.49567,-7.411824,-102.438225,-48.476753,70.41185
1,66.7216,8.211019,-10.196742,-24.597664,-8.541956000000001,-22.629473,-113.38188,-3.7634716,-28.341057,-51.6076,11.977343,-45.480392,-7.4093094,-102.8952,-48.96876,70.51139999999999
1,67.12083,8.257621,-10.208629,-24.68127,-8.619479999999999,-22.63918,-113.58231,-2.9029284,-28.541304,-52.472073,11.832395,-45.50673,-7.3937883,-103.35101,-49.44233,70.574005
1,67.20611599999999,8.297869,-10.329686,-24.726599,-8.677681,-22.696537,-113.29008,-1.6437922,-28.30387,-53.101036,11.613973,-45.512802,-7.418141,-103.57354,-49.667095,70.695915
1,67.18333,8.558692000000001,-10.528316,-24.919167,-8.769907,-22.792048,-112.79318,-0.2624129,-27.735838,-53.687527,10.751127,-45.43957,-7.4176126,-103.76479,-49.8062,70.99155
1,67.02298999999999,8.980321,-10.696758,-25.116674,-8.85702,-22.90529,-112.111,1.564114,-27.223124,-54.17612,8.919750000000001,-45.204758,-7.3124876,-103.94207,-49.63909,71.34215
1,66.8197,9.414818,-10.712302,-25.338972,-8.915368000000001,-23.045765,-111.457954,3.5079026,-26.969654,-54.59636,6.4535847,-44.982273,-7.2511835,-103.98405,-49.49849,71.6429
1,66.54987,9.817047000000001,-10.420545,-25.562616,-8.960940000000001,-23.17786,-110.89805,4.8513875,-26.888014,-55.132126,3.590666,-44.68682,-7.283405,-103.79047,-49.44528,71.65738
1,66.44556,10.094801,-9.967783000000001,-25.7594,-9.002572000000001,-23.32235,-110.44704,6.158878,-26.84846,-55.889698,0.6147802999999999,-44.396465,-7.2860904,-103.67712,-49.479866,71.496
